Date,Product_ID,Product_Name,Product_Category,Brand,Season,Is_Festival,Sales_Multiplier,Units_Sold,Revenue,Net_Profit,Year,Month,Week,Day,DayOfWeek,Quarter,Weekend,Lag_1,Lag_7,Lag_30,Rolling_7,Rolling_30,Demand_Growth
2024-05-28,PR005,Paracetamol,Healthcare,Cipla,Summer,No,1.08,1145,1029355.0,122781.66,2024,5,22,28,1,2,0,797.0,1197.0,541.0,793.1428571428571,886.4666666666667,0.43663739021329984
2024-05-29,PR005,Paracetamol,Healthcare,Cipla,Summer,No,1.08,730,656270.0,76137.37,2024,5,22,29,2,2,0,1145.0,1075.0,893.0,743.8571428571429,881.0333333333333,-0.36244541484716153
2024-05-30,PR005,Paracetamol,Healthcare,Cipla,Summer,No,1.08,918,825282.0,93059.36,2024,5,22,30,3,2,0,730.0,121.0,944.0,857.7142857142857,880.1666666666666,0.2575342465753425
2024-05-31,PR005,Paracetamol,Healthcare,Cipla,Summer,No,1.08,838,753362.0,101442.95999999999,2024,5,22,31,4,2,0,918.0,861.0,557.0,854.4285714285714,889.5333333333333,-0.08714596949891062
2024-06-01,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1089,979011.0,110816.5,2024,6,22,1,5,2,1,838.0,970.0,952.0,871.4285714285714,894.1,0.2995226730310263
2024-06-02,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,804,722796.0,86416.97,2024,6,22,2,6,2,1,1089.0,583.0,1211.0,903.0,880.5333333333333,-0.26170798898071623
2024-06-03,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1068,960132.0,132720.07,2024,6,23,3,0,2,0,804.0,797.0,608.0,941.7142857142857,895.8666666666667,0.32835820895522394
2024-06-04,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1030,925970.0,108634.92,2024,6,23,4,1,2,0,1068.0,1145.0,858.0,925.2857142857143,901.6,-0.035580524344569264
2024-06-05,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,823,739877.0,97632.87,2024,6,23,5,2,2,0,1030.0,730.0,646.0,938.5714285714286,907.5,-0.20097087378640777
2024-06-06,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,680,611320.0,81512.09,2024,6,23,6,3,2,0,823.0,918.0,1154.0,904.5714285714286,891.7,-0.17375455650060756
2024-06-07,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1300,1168700.0,128633.48,2024,6,23,7,4,2,0,680.0,838.0,516.0,970.5714285714286,917.8333333333334,0.911764705882353
2024-06-08,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,972,873828.0,99665.05,2024,6,23,8,5,2,1,1300.0,1089.0,684.0,953.8571428571429,927.4333333333333,-0.25230769230769234
2024-06-09,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,282,253518.0,37256.0,2024,6,23,9,6,2,1,972.0,804.0,929.0,879.2857142857143,905.8666666666667,-0.7098765432098766
2024-06-10,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1449,1302651.0,138119.01,2024,6,24,10,0,2,0,282.0,1068.0,1215.0,933.7142857142857,913.6666666666666,4.138297872340425
2024-06-11,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1072,963728.0,116341.73000000001,2024,6,24,11,1,2,0,1449.0,1030.0,1038.0,939.7142857142857,914.8,-0.26017943409247757
2024-06-12,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,121,108779.0,14741.07,2024,6,24,12,2,2,0,1072.0,823.0,1051.0,839.4285714285714,883.8,-0.8871268656716418
2024-06-13,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,812,729988.0,90736.73,2024,6,24,13,3,2,0,121.0,680.0,1145.0,858.2857142857143,872.7,5.710743801652892
2024-06-14,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1158,1041042.0,129153.54000000001,2024,6,24,14,4,2,0,812.0,1300.0,1304.0,838.0,867.8333333333334,0.42610837438423643
2024-06-15,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,852,765948.0,85539.2,2024,6,24,15,5,2,1,1158.0,972.0,832.0,820.8571428571429,868.5,-0.2642487046632125
2024-06-16,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,937,842363.0,87090.9,2024,6,24,16,6,2,1,852.0,282.0,956.0,914.4285714285714,867.8666666666667,0.0997652582159625
2024-06-17,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,756,679644.0,79142.7,2024,6,25,17,0,2,0,937.0,1449.0,767.0,815.4285714285714,867.5,-0.19316969050160082
2024-06-18,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,721,648179.0,66415.31,2024,6,25,18,1,2,0,756.0,1072.0,919.0,765.2857142857143,860.9,-0.04629629629629628
2024-06-19,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,472,424328.0,43603.25,2024,6,25,19,2,2,0,721.0,121.0,666.0,815.4285714285714,854.4333333333333,-0.3453536754507628
2024-06-20,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,246,221154.0,30399.38,2024,6,25,20,3,2,0,472.0,812.0,1197.0,734.5714285714286,822.7333333333333,-0.47881355932203384
2024-06-21,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,824,740776.0,82269.68000000001,2024,6,25,21,4,2,0,246.0,1158.0,1075.0,686.8571428571429,814.3666666666667,2.3495934959349594
2024-06-22,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1021,917879.0,98362.94,2024,6,25,22,5,2,1,824.0,852.0,121.0,711.0,844.3666666666667,0.23907766990291268
2024-06-23,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,356,320044.0,34330.78,2024,6,25,23,6,2,1,1021.0,937.0,861.0,628.0,827.5333333333333,-0.6513222331047992
2024-06-24,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1309,1176791.0,148592.54,2024,6,26,24,0,2,0,356.0,756.0,970.0,707.0,838.8333333333334,2.6769662921348316
2024-06-25,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,606,544794.0,63913.14,2024,6,26,25,1,2,0,1309.0,721.0,583.0,690.5714285714286,839.6,-0.5370511841100076
2024-06-26,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,1065,957435.0,119262.54000000001,2024,6,26,26,2,2,0,606.0,472.0,797.0,775.2857142857143,848.5333333333333,0.7574257425742574
2024-06-27,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,808,726392.0,87892.03,2024,6,26,27,3,2,0,1065.0,246.0,1145.0,855.5714285714286,837.3,-0.2413145539906103
2024-06-28,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,566,508834.0,49634.21,2024,6,26,28,4,2,0,808.0,824.0,730.0,818.7142857142857,831.8333333333334,-0.29950495049504955
2024-06-29,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,994,893606.0,119048.95999999999,2024,6,26,29,5,2,1,566.0,1021.0,918.0,814.8571428571429,834.3666666666667,0.7561837455830389
2024-06-30,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.02,651,585249.0,73952.18,2024,6,26,30,6,2,1,994.0,356.0,838.0,857.0,828.1333333333333,-0.34507042253521125
2024-07-01,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,815,732685.0,77106.17,2024,7,27,1,0,3,0,651.0,1309.0,1089.0,786.4285714285714,819.0,0.2519201228878649
2024-07-02,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,925,831575.0,89477.15,2024,7,27,2,1,3,0,815.0,606.0,804.0,832.0,823.0333333333333,0.13496932515337434
2024-07-03,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,453,407247.0,54836.45,2024,7,27,3,2,3,0,925.0,1065.0,1068.0,744.5714285714286,802.5333333333333,-0.5102702702702703
2024-07-04,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,725,651775.0,72138.64,2024,7,27,4,3,3,0,453.0,808.0,1030.0,732.7142857142857,792.3666666666667,0.6004415011037527
2024-07-05,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,610,548390.0,74995.88,2024,7,27,5,4,3,0,725.0,566.0,823.0,739.0,785.2666666666667,-0.1586206896551724
2024-07-06,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,1774,1594826.0,200023.81,2024,7,27,6,5,3,1,610.0,994.0,680.0,850.4285714285714,821.7333333333333,1.9081967213114752
2024-07-07,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,890,800110.0,94706.23,2024,7,27,7,6,3,1,1774.0,651.0,1300.0,884.5714285714286,808.0666666666667,-0.49830890642615555
2024-07-08,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,798,717402.0,86276.63,2024,7,28,8,0,3,0,890.0,815.0,972.0,882.1428571428571,802.2666666666667,-0.10337078651685394
2024-07-09,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,1514,1361086.0,152611.56,2024,7,28,9,1,3,0,798.0,925.0,282.0,966.2857142857143,843.3333333333334,0.8972431077694236
2024-07-10,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,719,646381.0,75948.34,2024,7,28,10,2,3,0,1514.0,453.0,1449.0,1004.2857142857143,819.0,-0.5250990752972259
2024-07-11,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,734,659866.0,76221.43,2024,7,28,11,3,3,0,719.0,725.0,1072.0,1005.5714285714286,807.7333333333333,0.020862308762169768
2024-07-12,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,364,327236.0,32179.53,2024,7,28,12,4,3,0,734.0,610.0,121.0,970.4285714285714,815.8333333333334,-0.5040871934604905
2024-07-13,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,932,837868.0,88915.83,2024,7,28,13,5,3,1,364.0,1774.0,812.0,850.1428571428571,819.8333333333334,1.5604395604395602
2024-07-14,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,996,895404.0,113439.64000000001,2024,7,28,14,6,3,1,932.0,890.0,1158.0,865.2857142857143,814.4333333333333,0.06866952789699576
2024-07-15,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,829,745271.0,87278.9,2024,7,29,15,0,3,0,996.0,798.0,852.0,869.7142857142857,813.6666666666666,-0.16767068273092367
2024-07-16,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,1603,1441097.0,189427.57,2024,7,29,16,1,3,0,829.0,1514.0,937.0,882.4285714285714,835.8666666666667,0.9336550060313631
2024-07-17,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,699,628401.0,79813.63,2024,7,29,17,2,3,0,1603.0,719.0,756.0,879.5714285714286,833.9666666666667,-0.5639426076107299
2024-07-18,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,1027,923273.0,104004.44,2024,7,29,18,3,3,0,699.0,734.0,721.0,921.4285714285714,844.1666666666666,0.4692417739628041
2024-07-19,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,741,666159.0,81625.18,2024,7,29,19,4,3,0,1027.0,364.0,472.0,975.2857142857143,853.1333333333333,-0.2784810126582279
2024-07-20,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,492,442308.0,45695.03,2024,7,29,20,5,3,1,741.0,932.0,246.0,912.4285714285714,861.3333333333334,-0.33603238866396756
2024-07-21,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,661,594239.0,70751.88,2024,7,29,21,6,3,1,492.0,996.0,824.0,864.5714285714286,855.9,0.3434959349593496
2024-07-22,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,565,507935.0,62284.31,2024,7,30,22,0,3,0,661.0,829.0,1021.0,826.8571428571429,840.7,-0.1452344931921331
2024-07-23,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,918,825282.0,94697.02,2024,7,30,23,1,3,0,565.0,1603.0,356.0,729.0,859.4333333333333,0.6247787610619469
2024-07-24,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,559,502541.0,57285.59,2024,7,30,24,2,3,0,918.0,699.0,1309.0,709.0,834.4333333333333,-0.39106753812636164
2024-07-25,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,842,756958.0,84693.38,2024,7,30,25,3,3,0,559.0,1027.0,606.0,682.5714285714286,842.3,0.5062611806797854
2024-07-26,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,712,640088.0,69743.4,2024,7,30,26,4,3,0,842.0,741.0,1065.0,678.4285714285714,830.5333333333333,-0.15439429928741089
2024-07-27,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,668,600532.0,73299.11,2024,7,30,27,5,3,1,712.0,492.0,808.0,703.5714285714286,825.8666666666667,-0.061797752808988804
2024-07-28,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,537,482763.0,57746.15,2024,7,30,28,6,3,1,668.0,661.0,566.0,685.8571428571429,824.9,-0.19610778443113774
2024-07-29,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,451,405449.0,49838.75,2024,7,31,29,0,3,0,537.0,565.0,994.0,669.5714285714286,806.8,-0.16014897579143395
2024-07-30,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,381,342519.0,45718.06,2024,7,31,30,1,3,0,451.0,918.0,651.0,592.8571428571429,797.8,-0.155210643015521
2024-07-31,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.96,1011,908889.0,104388.02,2024,7,31,31,2,3,0,381.0,559.0,815.0,657.4285714285714,804.3333333333334,1.6535433070866143
2024-08-01,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,474,426126.0,64965.619999999995,2024,8,31,1,3,3,0,1011.0,842.0,925.0,604.8571428571429,789.3,-0.5311572700296736
2024-08-02,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,601,540299.0,63246.8,2024,8,31,2,4,3,0,474.0,712.0,453.0,589.0,794.2333333333333,0.26793248945147674
2024-08-03,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,1358,1220842.0,147442.36,2024,8,31,3,5,3,1,601.0,668.0,725.0,687.5714285714286,815.3333333333334,1.2595673876871882
2024-08-04,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,855,768645.0,88544.56,2024,8,31,4,6,3,1,1358.0,537.0,610.0,733.0,823.5,-0.3703976435935199
2024-08-05,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,832,747968.0,84174.85,2024,8,32,5,0,3,0,855.0,451.0,1774.0,787.4285714285714,792.1,-0.026900584795321647
2024-08-06,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,568,510632.0,63849.25,2024,8,32,6,1,3,0,832.0,381.0,890.0,814.1428571428571,781.3666666666667,-0.3173076923076923
2024-08-07,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,771,693129.0,84243.92,2024,8,32,7,2,3,0,568.0,1011.0,798.0,779.8571428571429,780.4666666666667,0.357394366197183
2024-08-08,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,1028,924172.0,119756.18000000001,2024,8,32,8,3,3,0,771.0,474.0,1514.0,859.0,764.2666666666667,0.33333333333333326
2024-08-09,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,572,514228.0,63840.81,2024,8,32,9,4,3,0,1028.0,601.0,719.0,854.8571428571429,759.3666666666667,-0.44357976653696496
2024-08-10,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,612,550188.0,73833.55,2024,8,32,10,5,3,1,572.0,1358.0,734.0,748.2857142857143,755.3,0.06993006993007
2024-08-11,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,1057,950243.0,124253.2,2024,8,32,11,6,3,1,612.0,855.0,364.0,777.1428571428571,778.4,0.727124183006536
2024-08-12,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,615,552885.0,70793.08,2024,8,33,12,0,3,0,1057.0,832.0,932.0,746.1428571428571,767.8333333333334,-0.4181646168401135
2024-08-13,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,763,685937.0,75591.62,2024,8,33,13,1,3,0,615.0,568.0,996.0,774.0,760.0666666666667,0.2406504065040651
2024-08-14,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,235,211265.0,22769.82,2024,8,33,14,2,3,0,763.0,771.0,829.0,697.4285714285714,740.2666666666667,-0.692005242463958
2024-08-15,PR005,Paracetamol,Healthcare,Cipla,Monsoon,Yes,1.04,1726,1551674.0,192287.63,2024,8,33,15,3,3,0,235.0,1028.0,1603.0,797.1428571428571,744.3666666666667,6.3446808510638295
2024-08-16,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,312,280488.0,28971.7,2024,8,33,16,4,3,0,1726.0,572.0,699.0,760.0,731.4666666666667,-0.8192352259559675
2024-08-17,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,1174,1055426.0,128644.58,2024,8,33,17,5,3,1,312.0,612.0,1027.0,840.2857142857143,736.3666666666667,2.7628205128205128
2024-08-18,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,1799,1617301.0,193864.4,2024,8,33,18,6,3,1,1174.0,1057.0,741.0,946.2857142857143,771.6333333333333,0.5323679727427597
2024-08-19,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,586,526814.0,76698.43,2024,8,34,19,0,3,0,1799.0,615.0,492.0,942.1428571428571,774.7666666666667,-0.6742634797109506
2024-08-20,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,538,483662.0,57275.2,2024,8,34,20,1,3,0,586.0,763.0,661.0,910.0,770.6666666666666,-0.08191126279863481
2024-08-21,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,1044,938556.0,141589.83000000002,2024,8,34,21,2,3,0,538.0,235.0,565.0,1025.5714285714287,786.6333333333333,0.9405204460966543
2024-08-22,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,711,639189.0,71672.85,2024,8,34,22,3,3,0,1044.0,1726.0,918.0,880.5714285714286,779.7333333333333,-0.31896551724137934
2024-08-23,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,767,689533.0,81503.14,2024,8,34,23,4,3,0,711.0,312.0,559.0,945.5714285714286,786.6666666666666,0.07876230661040795
2024-08-24,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,380,341620.0,30894.68,2024,8,34,24,5,3,1,767.0,1174.0,842.0,832.1428571428571,771.2666666666667,-0.5045632333767927
2024-08-25,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,957,860343.0,109255.89,2024,8,34,25,6,3,1,380.0,1799.0,712.0,711.8571428571429,779.4333333333333,1.5184210526315791
2024-08-26,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,571,513329.0,61411.21,2024,8,35,26,0,3,0,957.0,586.0,668.0,709.7142857142857,776.2,-0.4033437826541275
2024-08-27,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,1135,1020365.0,124236.62,2024,8,35,27,1,3,0,571.0,538.0,537.0,795.0,796.1333333333333,0.9877408056042032
2024-08-28,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,827,743473.0,91712.22,2024,8,35,28,2,3,0,1135.0,1044.0,451.0,764.0,808.6666666666666,-0.27136563876651987
2024-08-29,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,591,531309.0,57527.85,2024,8,35,29,3,3,0,827.0,711.0,381.0,746.8571428571429,815.6666666666666,-0.2853688029020556
2024-08-30,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,1000,899000.0,101434.71,2024,8,35,30,4,3,0,591.0,767.0,1011.0,780.1428571428571,815.3,0.6920473773265652
2024-08-31,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,0.94,244,219356.0,21703.25,2024,8,35,31,5,3,1,1000.0,380.0,474.0,760.7142857142857,807.6333333333333,-0.756
2024-09-01,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1527,1372773.0,160668.39,2024,9,35,1,6,3,1,244.0,957.0,601.0,842.1428571428571,838.5,5.258196721311475
2024-09-02,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1143,1027557.0,123522.7,2024,9,36,2,0,3,0,1527.0,571.0,1358.0,923.8571428571429,831.3333333333334,-0.2514734774066798
2024-09-03,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,950,854050.0,113596.04000000001,2024,9,36,3,1,3,0,1143.0,1135.0,855.0,897.4285714285714,834.5,-0.1688538932633421
2024-09-04,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,923,829777.0,105208.44,2024,9,36,4,2,3,0,950.0,827.0,832.0,911.1428571428571,837.5333333333333,-0.028421052631578902
2024-09-05,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,613,551087.0,75904.38,2024,9,36,5,3,3,0,923.0,591.0,568.0,914.2857142857143,839.0333333333333,-0.3358613217768147
2024-09-06,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,709,637391.0,91657.13,2024,9,36,6,4,3,0,613.0,1000.0,771.0,872.7142857142857,836.9666666666667,0.1566068515497554
2024-09-07,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,991,890909.0,111290.36,2024,9,36,7,5,3,1,709.0,244.0,1028.0,979.4285714285714,835.7333333333333,0.3977433004231312
2024-09-08,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,963,865737.0,97261.94,2024,9,36,8,6,3,1,991.0,1527.0,572.0,898.8571428571429,848.7666666666667,-0.028254288597376442
2024-09-09,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,480,431520.0,59037.49,2024,9,37,9,0,3,0,963.0,1143.0,612.0,804.1428571428571,844.3666666666667,-0.5015576323987538
2024-09-10,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,981,881919.0,86857.48,2024,9,37,10,1,3,0,480.0,950.0,1057.0,808.5714285714286,841.8333333333334,1.0437500000000002
2024-09-11,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,828,744372.0,80773.75,2024,9,37,11,2,3,0,981.0,923.0,615.0,795.0,848.9333333333333,-0.15596330275229353
2024-09-12,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1085,975415.0,124797.95999999999,2024,9,37,12,3,3,0,828.0,613.0,763.0,862.4285714285714,859.6666666666666,0.31038647342995174
2024-09-13,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,472,424328.0,52636.51,2024,9,37,13,4,3,0,1085.0,709.0,235.0,828.5714285714286,867.5666666666667,-0.5649769585253457
2024-09-14,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,571,513329.0,66179.06,2024,9,37,14,5,3,1,472.0,991.0,1726.0,768.5714285714286,829.0666666666667,0.2097457627118644
2024-09-15,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,731,657169.0,81270.92,2024,9,37,15,6,3,1,571.0,963.0,312.0,735.4285714285714,843.0333333333333,0.28021015761821366
2024-09-16,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1091,980809.0,121679.54000000001,2024,9,38,16,0,3,0,731.0,480.0,1174.0,822.7142857142857,840.2666666666667,0.49247606019151857
2024-09-17,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,888,798312.0,91744.6,2024,9,38,17,1,3,0,1091.0,981.0,1799.0,809.4285714285714,809.9,-0.1860678276810266
2024-09-18,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1299,1167801.0,156287.93,2024,9,38,18,2,3,0,888.0,828.0,586.0,876.7142857142857,833.6666666666666,0.46283783783783794
2024-09-19,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1422,1278378.0,147604.07,2024,9,38,19,3,3,0,1299.0,1085.0,538.0,924.8571428571429,863.1333333333333,0.09468822170900704
2024-09-20,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1437,1291863.0,160660.18,2024,9,38,20,4,3,0,1422.0,472.0,1044.0,1062.7142857142858,876.2333333333333,0.010548523206751037
2024-09-21,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,512,460288.0,58504.55,2024,9,38,21,5,3,1,1437.0,571.0,711.0,1054.2857142857142,869.6,-0.6437021572720947
2024-09-22,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,665,597835.0,65384.34,2024,9,38,22,6,3,1,512.0,731.0,767.0,1044.857142857143,866.2,0.298828125
2024-09-23,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1109,996991.0,114807.52,2024,9,39,23,0,3,0,665.0,1091.0,380.0,1047.4285714285713,890.5,0.6676691729323307
2024-09-24,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1335,1200165.0,120959.79000000001,2024,9,39,24,1,3,0,1109.0,888.0,957.0,1111.2857142857142,903.1,0.20378719567177628
2024-09-25,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,689,619411.0,86163.62,2024,9,39,25,2,3,0,1335.0,1299.0,571.0,1024.142857142857,907.0333333333333,-0.48389513108614235
2024-09-26,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1062,954738.0,126401.46,2024,9,39,26,3,3,0,689.0,1422.0,1135.0,972.7142857142857,904.6,0.5413642960812772
2024-09-27,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,1244,1118356.0,143125.43,2024,9,39,27,4,3,0,1062.0,1437.0,827.0,945.1428571428571,918.5,0.1713747645951036
2024-09-28,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,903,811797.0,93130.44,2024,9,39,28,5,3,1,1244.0,512.0,591.0,1001.0,928.9,-0.2741157556270096
2024-09-29,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,377,338923.0,38017.86,2024,9,39,29,6,3,1,903.0,665.0,1000.0,959.8571428571429,908.1333333333333,-0.5825027685492802
2024-09-30,PR005,Paracetamol,Healthcare,Cipla,Monsoon,No,1.12,930,836070.0,92965.26999999999,2024,9,40,30,0,3,0,377.0,1109.0,244.0,934.2857142857143,931.0,1.46684350132626
2024-10-01,PR005,Paracetamol,Healthcare,Cipla,Festive,No,1.28,979,880121.0,106949.23,2024,10,40,1,1,4,0,930.0,1335.0,1527.0,883.4285714285714,912.7333333333333,0.052688172043010795
2024-10-02,PR005,Paracetamol,Healthcare,Cipla,Festive,No,1.28,1494,1343106.0,150940.59,2024,10,40,2,2,4,0,979.0,689.0,1143.0,998.4285714285714,924.4333333333333,0.5260469867211439
2024-10-03,PR005,Paracetamol,Healthcare,Cipla,Festive,No,1.28,697,626603.0,73063.35,2024,10,40,3,3,4,0,1494.0,1062.0,950.0,946.2857142857143,916.0,-0.5334672021419009
2024-10-04,PR005,Paracetamol,Healthcare,Cipla,Festive,No,1.28,688,618512.0,73994.11,2024,10,40,4,4,4,0,697.0,1244.0,923.0,866.8571428571429,908.1666666666666,-0.012912482065997155
2024-10-05,PR005,Paracetamol,Healthcare,Cipla,Festive,No,1.28,779,700321.0,86152.54,2024,10,40,5,5,4,1,688.0,903.0,613.0,849.1428571428571,913.7,0.13226744186046502
